id,titulaire-prenom,titulaire-nom,titulaire-soutien,famille,annee,candidat,parti_soutien,nb_mots,emb_peuple,emb_elite,emb_souverainete,emb_manicheisme,emb_total,zs_peuple,zs_elite,zs_souverainete,zs_manicheisme,zs_total,n_chunks
EL105_L_1978_03_062_01_1_PF_01,Maurice,Illy,Lutte ouvrière,Extrême gauche,1978,Maurice Illy,Lutte ouvrière,1143,0.6899486184120178,0.6647318601608276,0.704495370388031,0.701604962348938,2.7607808113098145,0.8603324294090271,0.997626543045044,0.4177464544773102,0.9986903667449951,3.2743957936763763,5
EL105_L_1978_03_062_01_1_PF_02,Françoise,Schalchli,Parti socialiste unifié,Gauche,1978,Françoise Schalchli,Parti socialiste unifié,1315,0.7232147455215454,0.7561947703361511,0.6938666701316833,0.7522526979446411,2.9255290031433105,0.9996200203895569,0.9996492862701416,0.9671242833137512,0.9998239278793335,3.966217517852783,6
EL105_L_1978_03_062_01_1_PF_03,Jean,Pasqualini,Organisation communiste des travailleurs,Extrême gauche,1978,Jean Pasqualini,Organisation communiste des travailleurs,947,0.7257645726203918,0.6775118112564087,0.5767267346382141,0.6141968965530396,2.5942001342773438,0.9731897711753845,0.999907910823822,0.5090017318725586,0.9998263716697693,3.4819257855415344,4
EL105_L_1978_03_062_01_1_PF_04,Marcel,Roger,Parti communiste français,Extrême gauche,1978,Marcel Roger,Parti communiste français,925,0.7169895768165588,0.6689488887786865,0.6980797648429871,0.7282403111457825,2.81225848197937,0.6614856719970703,0.8921873569488525,0.16191568970680237,0.9815421104431152,2.6971308290958405,4
EL105_L_1978_03_062_01_1_PF_05,André,Delehedde,Parti socialiste,Gauche,1978,André Delehedde,Parti socialiste,585,0.6831011176109314,0.6368970274925232,0.7190836071968079,0.688607394695282,2.727689266204834,0.3670433461666107,0.22084613144397736,0.28756770491600037,0.974695086479187,1.8501522690057755,3
EL105_L_1978_03_062_01_1_PF_06,Roger,Poudonson,non mentionné,,1978,Roger Poudonson,non mentionné,483,0.7428536415100098,0.7254598140716553,0.6831037998199463,0.6911658048629761,2.842583179473877,0.9315715432167053,0.9858140349388123,0.537041425704956,0.9962272047996521,3.4506542086601257,2
EL105_L_1978_03_062_01_1_PF_07,Henri,Ledieu,Rassemblement pour la République,Droite,1978,Henri Ledieu,Rassemblement pour la République,584,0.8080591559410095,0.7553579807281494,0.711803138256073,0.7219175100326538,2.997138023376465,0.3109035789966583,0.8553987741470337,0.01411789283156395,0.9955055117607117,2.1759257577359676,3
EL105_L_1978_03_062_01_1_PF_08,Philippe,Carton,Action républicaine indépendante et libérale,Droite,1978,Philippe Carton,Action républicaine indépendante et libérale,442,0.728830099105835,0.6610028743743896,0.7153903245925903,0.7228530049324036,2.828076124191284,0.9366626143455505,0.9966691136360168,0.4443236291408539,0.9981967806816101,3.3758521378040314,2
EL105_L_1978_03_062_01_1_PF_09,Guy-Gabriel,Lancial,non mentionné,,1978,Guy-Gabriel Lancial,non mentionné,696,0.7115354537963867,0.6912418603897095,0.6412424445152283,0.6633206605911255,2.7073402404785156,0.8090874552726746,0.7841125130653381,0.16913121938705444,0.9973734617233276,2.7597046494483948,3
EL105_L_1978_03_062_10_1_PF_01,Danièle,Hanryon,Lutte ouvrière,Extrême gauche,1978,Danièle Hanryon,Lutte ouvrière,1154,0.6752603650093079,0.6488879919052124,0.6901301741600037,0.6868732571601868,2.7011518478393555,0.8661325573921204,0.9987502694129944,0.25963786244392395,0.9990673065185547,3.1235879957675934,5
EL105_L_1978_03_062_10_1_PF_02,Maurice,Andrieux,Parti communiste français,Extrême gauche,1978,Maurice Andrieux,Parti communiste français,913,0.718889057636261,0.7231893539428711,0.6665675044059753,0.6888976097106934,2.797543525695801,0.7541915774345398,0.9939202070236206,0.6500231027603149,0.9932419061660767,3.391376793384552,4
EL105_L_1978_03_062_10_1_PF_03,Marcel,Wacheux,Parti socialiste,Gauche,1978,Marcel Wacheux,Parti socialiste,752,0.7379865646362305,0.6867510676383972,0.7343015670776367,0.7260053157806396,2.885044574737549,0.6510775685310364,0.9732915163040161,0.42919012904167175,0.9823386073112488,3.035897821187973,3
EL105_L_1978_03_062_10_1_PF_04,Jean,Dagouneau,Union pour la démocratie française,Centre,1978,Jean Dagouneau,Union pour la démocratie française,630,0.7220133543014526,0.7082860469818115,0.6799792051315308,0.6872634291648865,2.797542095184326,0.42441198229789734,0.9303950071334839,0.22798457741737366,0.9690471887588501,2.551838755607605,3
EL105_L_1978_03_062_10_1_PF_05,Robert,Van den Neucker,Rassemblement pour la République,Droite,1978,Robert Van den Neucker,Rassemblement pour la République,710,0.6788514852523804,0.6596274375915527,0.6390446424484253,0.6531921625137329,2.630715847015381,0.21345913410186768,0.9468061327934265,0.18304535746574402,0.90142822265625,2.244738847017288,3
EL105_L_1978_03_062_10_1_PF_06,Marie-Claude,Wambre,non mentionné,,1978,Marie-Claude Wambre,non mentionné,387,0.7448000311851501,0.6931596994400024,0.7770048975944519,0.7383822202682495,2.9533467292785645,0.9133293032646179,0.9257350564002991,0.20370754599571228,0.9888956546783447,3.031667560338974,2
EL105_L_1978_03_062_11_1_PF_01,Agnès,Lefebvre,Lutte ouvrière,Extrême gauche,1978,Agnès Lefebvre,Lutte ouvrière,1153,0.6783515214920044,0.6758285760879517,0.6999760270118713,0.7000715732574463,2.754227638244629,0.8661325573921204,0.9987502694129944,0.25963786244392395,0.9990673065185547,3.1235879957675934,5
EL105_L_1978_03_062_11_1_PF_02,Henri,Lucas,Parti communiste français,Extrême gauche,1978,Henri Lucas,Parti communiste français,974,0.7667680978775024,0.6250622272491455,0.6755709648132324,0.6770271062850952,2.7444286346435547,0.8335957527160645,0.9853067994117737,0.5041503310203552,0.9938519597053528,3.316904842853546,5
EL105_L_1978_03_062_11_1_PF_03,Marcel,Cabiddu,Parti socialiste,Gauche,1978,Marcel Cabiddu,Parti socialiste,563,0.6913715600967407,0.6777395009994507,0.7036811113357544,0.7049787044525146,2.777770757675171,0.9581527709960938,0.5969032645225525,0.8128673434257507,0.8931230902671814,3.2610464692115784,3
EL105_L_1978_03_062_11_1_PF_04,Albert,Caron,Union pour la démocratie française;Centre des démocrates sociaux;Parti radical;Parti républicain;Mouvement démocrate socialiste de France,Centre,1978,Albert Caron,Union pour la démocratie française;Centre des démocrates sociaux;Parti radical;Parti républicain;Mouvement démocrate socialiste de France,211,0.6827954053878784,0.6373288631439209,0.543339729309082,0.5737683773040771,2.437232494354248,0.4440825581550598,0.17019745707511902,0.41111084818840027,0.9835496544837952,2.0089405179023743,1
EL105_L_1978_03_062_11_1_PF_05,Gabriel,Letellier,Rassemblement pour la République,Droite,1978,Gabriel Letellier,Rassemblement pour la République,716,0.7406783699989319,0.6803019642829895,0.7524791955947876,0.702696681022644,2.8761563301086426,0.9945307374000549,0.990767776966095,0.9700134992599487,0.999481737613678,3.9547937512397766,4
EL105_L_1978_03_062_11_1_PF_06,Raymonde,Toussaint,non mentionné,,1978,Raymonde Toussaint,non mentionné,429,0.7431990504264832,0.6935800313949585,0.7818851470947266,0.7469977140426636,2.9656620025634766,0.9392759799957275,0.9847707748413086,0.6284074187278748,0.9981685280799866,3.5506227016448975,2
EL105_L_1978_03_062_12_1_PF_01,Josiane,Dubois,Lutte ouvrière,Extrême gauche,1978,Josiane Dubois,Lutte ouvrière,1153,0.6872528195381165,0.6584299802780151,0.7080485224723816,0.6954906582832336,2.7492220401763916,0.8301814794540405,0.9987502694129944,0.25963786244392395,0.9988530278205872,3.087422639131546,5
EL105_L_1978_03_062_12_1_PF_02,Jacques,Lacaze,marxistes-léninistes,Extrême gauche,1978,Jacques Lacaze,marxistes-léninistes,1282,0.7177015542984009,0.6739463806152344,0.7014784812927246,0.7325693964958191,2.825695753097534,0.9741995930671692,0.9948202967643738,0.7658342123031616,0.9979928135871887,3.7328469157218933,6
EL105_L_1978_03_062_12_1_PF_03,Louisette-Jacqueline,Poly,Parti communiste français,Extrême gauche,1978,Louisette-Jacqueline Poly,Parti communiste français,839,0.7123302221298218,0.6613529920578003,0.7047093510627747,0.6984002590179443,2.7767927646636963,0.3348069190979004,0.43782347440719604,0.3643251359462738,0.8241791129112244,1.9611346423625946,4
EL105_L_1978_03_062_12_1_PF_04,Henri,Darras,Parti socialiste,Gauche,1978,Henri Darras,Parti socialiste,461,0.6841564178466797,0.6113251447677612,0.6845386028289795,0.6973673105239868,2.6773874759674072,0.15523847937583923,0.8736196756362915,0.07291677594184875,0.8543386459350586,1.956113576889038,2
EL105_L_1978_03_062_12_1_PF_05,Roger,Beauvois,Union pour la démocratie française;Centre des démocrates sociaux;Parti radical;Parti républicain;Mouvement démocrate socialiste de France,Centre,1978,Roger Beauvois,Union pour la démocratie française;Centre des démocrates sociaux;Parti radical;Parti républicain;Mouvement démocrate socialiste de France,243,0.6901878118515015,0.6392109394073486,0.5628203749656677,0.6277253031730652,2.519944429397583,0.5664982795715332,0.3063194751739502,0.5087881684303284,0.9704647064208984,2.35207062959671,1
EL105_L_1978_03_062_12_1_PF_06,André,Delaby,Rassemblement pour la République,Droite,1978,André Delaby,Rassemblement pour la République,640,0.719822108745575,0.6745160222053528,0.6365991830825806,0.6444436311721802,2.6753807067871094,0.3993430435657501,0.4457707703113556,0.3664763569831848,0.5481898188591003,1.7597799897193909,3
EL105_L_1978_03_062_12_1_PF_07,Joëlle,Fleury,non mentionné,,1978,Joëlle Fleury,non mentionné,421,0.7418678402900696,0.6864771842956543,0.7769373655319214,0.7345024347305298,2.939784526824951,0.9511762857437134,0.9896017909049988,0.6395109295845032,0.9984959363937378,3.578784942626953,2
EL105_L_1978_03_062_13_1_PF_01,Denis,Adler,Lutte ouvrière,Extrême gauche,1978,Denis Adler,Lutte ouvrière,1142,0.6893271207809448,0.6612038612365723,0.7066720128059387,0.706263542175293,2.7634665966033936,0.8821743130683899,0.9991407990455627,0.2488991618156433,0.9992145299911499,3.129428803920746,5
EL105_L_1978_03_062_13_1_PF_02,Dominique,Gerardin,Ligue communiste révolutionnaire,Extrême gauche,1978,Dominique Gerardin,Ligue communiste révolutionnaire,855,0.707524836063385,0.6956067681312561,0.7325586080551147,0.7308770418167114,2.8665671348571777,0.6233768463134766,0.9993988275527954,0.24089735746383667,0.998065710067749,2.8617387413978577,4
EL105_L_1978_03_062_13_1_PF_03,Michèle,Tainmont,marxistes-léninistes,Extrême gauche,1978,Michèle Tainmont,marxistes-léninistes,1210,0.7482059597969055,0.6903992891311646,0.7201080918312073,0.7638798356056213,2.922593116760254,0.9947798848152161,0.9971104264259338,0.9351987242698669,0.9996259212493896,3.9267149567604065,6
EL105_L_1978_03_062_13_1_PF_04,Jules,Tell,Parti communiste français,Extrême gauche,1978,Jules Tell,Parti communiste français,581,0.7116478085517883,0.6811081171035767,0.745148241519928,0.729010283946991,2.8669145107269287,0.8310059309005737,0.9955489635467529,0.30177339911460876,0.9985335469245911,3.1268618404865265,3
EL105_L_1978_03_062_13_1_PF_05,André,Delelis,Parti socialiste,Gauche,1978,André Delelis,Parti socialiste,188,0.7034672498703003,0.6548280715942383,0.7380387783050537,0.7175731658935547,2.8139071464538574,0.07717791199684143,0.3654567003250122,0.06486049294471741,0.4941408932209015,1.0016359984874725,1
EL105_L_1978_03_062_13_1_PF_06,Béni,Saïm,Démocratie chrétienne,Centre,1978,Béni Saïm,Démocratie chrétienne,843,0.7294681072235107,0.6732109785079956,0.795354962348938,0.7386507987976074,2.9366848468780518,0.7327830791473389,0.9944666028022766,0.7336903810501099,0.9972637891769409,3.4582038521766663,4
EL105_L_1978_03_062_13_1_PF_07,Jean-René,Le Reste,Rassemblement pour la République,Droite,1978,Jean-René Le Reste,Rassemblement pour la République,467,0.7098221778869629,0.6988646984100342,0.678014874458313,0.6961459517478943,2.7828478813171387,0.6029970645904541,0.8557306528091431,0.5978426933288574,0.9915298223495483,3.048100233078003,2
EL105_L_1978_03_062_13_1_PF_08,Gisèle,Remteaux,non mentionné,,1978,Gisèle Remteaux,non mentionné,425,0.7440078258514404,0.6968369483947754,0.7826615571975708,0.7535077333450317,2.9770140647888184,0.9468430280685425,0.990408182144165,0.6579781174659729,0.9984959363937378,3.593725264072418,2
EL105_L_1978_03_062_14_1_PF_01,Michel,Suner,Lutte ouvrière,Extrême gauche,1978,Michel Suner,Lutte ouvrière,1142,0.6848620772361755,0.6725512146949768,0.7069516181945801,0.7010520100593567,2.7654168605804443,0.8821743130683899,0.9991407990455627,0.2488991618156433,0.9992145299911499,3.129428803920746,5
EL105_L_1978_03_062_14_1_PF_02,Claude,Dancette,Parti socialiste unifié,Gauche,1978,Claude Dancette,Parti socialiste unifié,1177,0.7079799771308899,0.6907378435134888,0.698635458946228,0.6930664777755737,2.7904200553894043,0.9983864426612854,0.9708540439605713,0.9195703268051147,0.9991288781166077,3.887939691543579,6
EL105_L_1978_03_062_14_1_PF_03,Joseph,Legrand,Parti communiste français,Extrême gauche,1978,Joseph Legrand,Parti communiste français,873,0.692481279373169,0.6559197902679443,0.7000498175621033,0.713033139705658,2.761484146118164,0.942862868309021,0.9382089972496033,0.6160122156143188,0.9907408952713013,3.4878249764442444,4
EL105_L_1978_03_062_14_1_PF_04,Jacques,Piette,Parti socialiste,Gauche,1978,Jacques Piette,Parti socialiste,826,0.7717244625091553,0.7183922529220581,0.7403415441513062,0.7556591033935547,2.986117362976074,0.9347534775733948,0.9512782692909241,0.7358314990997314,0.9963107109069824,3.6181739568710327,4
EL105_L_1978_03_062_14_1_PF_05,Jacques,Huet,Rassemblement pour la République,Droite,1978,Jacques Huet,Rassemblement pour la République,532,0.7087870836257935,0.6496920585632324,0.6854944229125977,0.7025251388549805,2.7464985847473145,0.41869691014289856,0.9932615756988525,0.16940586268901825,0.8991546034812927,2.480518952012062,3
EL105_L_1978_03_062_14_1_PF_06,Dominique,Poile-Lagache,Fédération des républicains de progrès,Droite,1978,Dominique Poile-Lagache,Fédération des républicains de progrès,650,0.6960499286651611,0.6744027137756348,0.6598968505859375,0.6592616438865662,2.6896111965179443,0.7936262488365173,0.8353492617607117,0.4005148410797119,0.998595118522644,3.028085470199585,3
EL105_L_1978_03_062_14_1_PF_07,Gilbert,Biebuyck,Union des Français de bon sens,,1978,Gilbert Biebuyck,Union des Français de bon sens,406,0.7092754244804382,0.6697720289230347,0.5786082744598389,0.5948969125747681,2.5525527000427246,0.7934262752532959,0.9380247592926025,0.5117166042327881,0.9665212631225586,3.209688901901245,2
EL105_L_1978_03_062_14_1_PF_08,Liliane,Pechon,non mentionné,,1978,Liliane Pechon,non mentionné,428,0.7497586607933044,0.6911940574645996,0.7769638299942017,0.735942006111145,2.9538583755493164,0.9495876431465149,0.987375020980835,0.650245189666748,0.9978924989700317,3.5851003527641296,2
EL105_L_1978_03_062_02_1_PF_01,Jean-Jacques,Campini,Lutte ouvrière,Extrême gauche,1978,Jean-Jacques Campini,Lutte ouvrière,1143,0.6779077649116516,0.6534669399261475,0.6935661435127258,0.68827885389328,2.71321964263916,0.8603324294090271,0.997626543045044,0.42202815413475037,0.9986903667449951,3.2786774933338165,5
EL105_L_1978_03_062_02_1_PF_02,Martial,Stienne,Parti communiste français,Extrême gauche,1978,Martial Stienne,Parti communiste français,817,0.7162968516349792,0.6711843013763428,0.7532311677932739,0.7369897365570068,2.877701997756958,0.7942253947257996,0.9553815722465515,0.50244140625,0.9959927201271057,3.248041093349457,4
EL105_L_1978_03_062_02_1_PF_03,Jean-Pierre,Defontaine,Mouvement des radicaux de gauche,Gauche,1978,Jean-Pierre Defontaine,Mouvement des radicaux de gauche,328,0.7391442060470581,0.6852378845214844,0.74616938829422,0.7572885751724243,2.927840232849121,0.45205211639404297,0.9999139308929443,0.4834045469760895,0.9999251961708069,2.9352957904338837,2
EL105_L_1978_03_062_02_1_PF_04,Serge,Hauchart,Parti républicain,Droite,1978,Serge Hauchart,Parti républicain,995,0.8181173205375671,0.7523033022880554,0.7004624605178833,0.7275861501693726,2.998469352722168,0.5693738460540771,0.5236639976501465,0.4287116825580597,0.8116759657859802,2.3334254920482635,5
EL105_L_1978_03_062_02_1_PF_06,Léon,Duquenoy,Front national;Centre démocrate et républicain,Extrême droite,1978,Léon Duquenoy,Front national;Centre démocrate et républicain,720,0.7479724884033203,0.7877497673034668,0.7409183979034424,0.7562190294265747,3.0328598022460938,0.5879431366920471,0.9268187284469604,0.32734566926956177,0.9924447536468506,2.83455228805542,3
EL105_L_1978_03_062_03_1_PF_01,Solange,Mion,Lutte ouvrière,Extrême gauche,1978,Solange Mion,Lutte ouvrière,1153,0.6858870983123779,0.6510459184646606,0.7107479572296143,0.6861791610717773,2.7338600158691406,0.8661325573921204,0.9987502694129944,0.25963786244392395,0.9990673065185547,3.1235879957675934,5
EL105_L_1978_03_062_03_1_PF_02,Jean-Claude,Lanvin,Parti communiste français,Extrême gauche,1978,Jean-Claude Lanvin,Parti communiste français,868,0.6934010982513428,0.6684965491294861,0.7040005922317505,0.7115063667297363,2.77740478515625,0.6714705228805542,0.9412235021591187,0.5917232036590576,0.9935494065284729,3.1979666352272034,4
EL105_L_1978_03_062_03_1_PF_03,Lucien,Pignion,Parti socialiste,Gauche,1978,Lucien Pignion,Parti socialiste,325,0.7225208282470703,0.6512681245803833,0.7289358377456665,0.7153864502906799,2.8181111812591553,0.8244619369506836,0.6677979826927185,0.7152251601219177,0.9950850605964661,3.202570140361786,2
EL105_L_1978_03_062_03_1_PF_04,Roger,Pruvost,non mentionné,,1978,Roger Pruvost,non mentionné,378,0.6970223188400269,0.6595641374588013,0.6761476397514343,0.6923134922981262,2.7250475883483887,0.501220703125,0.08216184377670288,0.19574777781963348,0.958304226398468,1.7374345511198044,2
EL105_L_1978_03_062_03_1_PF_05,Marie-Jeanne,Zonzon,non mentionné,,1978,Marie-Jeanne Zonzon,non mentionné,426,0.7423142790794373,0.6836950778961182,0.7819570899009705,0.744390070438385,2.9523565769195557,0.959518551826477,0.9921271204948425,0.5898345112800598,0.9985221028327942,3.5400022864341736,2
EL105_L_1978_03_062_04_1_PF_01,Eliane,Moustrou,Lutte ouvrière,Extrême gauche,1978,Eliane Moustrou,Lutte ouvrière,1153,0.6856209635734558,0.6633270382881165,0.7024656534194946,0.704960823059082,2.7563743591308594,0.8221534490585327,0.9987502694129944,0.25963786244392395,0.9988530278205872,3.079394608736038,5
EL105_L_1978_03_062_04_1_PF_02,Alberte,Monteux,Parti communiste français,Extrême gauche,1978,Alberte Monteux,Parti communiste français,963,0.721471905708313,0.7088251709938049,0.731238067150116,0.7210490107536316,2.8825843334198,0.9998356103897095,0.9999193549156189,0.9993026852607727,0.9998944401741028,3.998952090740204,4
EL105_L_1978_03_062_04_1_PF_03,Claude,Wilquin,Parti socialiste,Gauche,1978,Claude Wilquin,Parti socialiste,480,0.7235243320465088,0.6617435216903687,0.7409300804138184,0.7136687636375427,2.8398666381835938,0.9025667309761047,0.48999157547950745,0.5484316945075989,0.7427017092704773,2.6836917102336884,2
EL105_L_1978_03_062_04_1_PF_04,Léonce,Deprez,non mentionné,,1978,Léonce Deprez,non mentionné,822,0.750441312789917,0.6892246603965759,0.703978955745697,0.7044621109962463,2.848107099533081,0.9348724484443665,0.9938846826553345,0.6136996150016785,0.9995408058166504,3.54199755191803,4
EL105_L_1978_03_062_04_1_PF_05,Marcel,Beraud,Rassemblement pour la République,Droite,1978,Marcel Beraud,Rassemblement pour la République,622,0.7719367742538452,0.7274633646011353,0.6455388069152832,0.7128725647926331,2.857811450958252,0.9201462268829346,0.9973938465118408,0.4445647597312927,0.9993562698364258,3.361461102962494,3
EL105_L_1978_03_062_04_1_PF_06,Ferdinand,Dhont,non mentionné,,1978,Ferdinand Dhont,non mentionné,385,0.748670756816864,0.6908849477767944,0.7820432186126709,0.7397370338439941,2.9613358974456787,0.9912886619567871,0.9257014989852905,0.6392857432365417,0.9967332482337952,3.5530091524124146,2
EL105_L_1978_03_062_04_1_PF_07,Dominique,Chaboche,Front national;Centre démocrate et républicain,Extrême droite,1978,Dominique Chaboche,Front national;Centre démocrate et républicain,718,0.7479724884033203,0.7877497673034668,0.7409183979034424,0.7562190294265747,3.0328598022460938,0.5836780071258545,0.9268187284469604,0.37227699160575867,0.9924447536468506,2.875218480825424,3
EL105_L_1978_03_062_05_1_PF_01,Paulette,Devandôme,Lutte ouvrière,Extrême gauche,1978,Paulette Devandôme,Lutte ouvrière,1153,0.6918826103210449,0.6697714924812317,0.7205045223236084,0.7106444835662842,2.7928030490875244,0.8221534490585327,0.9987502694129944,0.25963786244392395,0.9988530278205872,3.079394608736038,5
EL105_L_1978_03_062_05_1_PF_02,Henri,Coppin,non mentionné,,1978,Henri Coppin,non mentionné,1189,0.7238722443580627,0.7043574452400208,0.7367525100708008,0.72618567943573,2.8911681175231934,0.9562681317329407,0.9903103113174438,0.8525676131248474,0.9920927286148071,3.791238784790039,5
EL105_L_1978_03_062_05_1_PF_03,Achille,Chassot,Parti socialiste unifié;Comité anti-pollution,Gauche,1978,Achille Chassot,Parti socialiste unifié;Comité anti-pollution,899,0.6994528770446777,0.657120406627655,0.6723201274871826,0.6937964558601379,2.7226898670196533,0.9598562121391296,0.9508349895477295,0.2976740598678589,0.9995215535163879,3.207886815071106,4
EL105_L_1978_03_062_05_1_PF_04,Jean,Bardol,Parti communiste français,Extrême gauche,1978,Jean Bardol,Parti communiste français,890,0.7507646679878235,0.6945798397064209,0.7158687114715576,0.738768458366394,2.8999814987182617,0.8354835510253906,0.9472225904464722,0.6888871788978577,0.9997482895851135,3.471341609954834,4
EL105_L_1978_03_062_05_1_PF_05,Guy,Lengagne,Parti socialiste;Mouvement des radicaux de gauche,Gauche,1978,Guy Lengagne,Parti socialiste;Mouvement des radicaux de gauche,546,0.7475963830947876,0.7021578550338745,0.690839409828186,0.7020930051803589,2.842686653137207,0.9492946267127991,0.6853179931640625,0.6380463242530823,0.9899864196777344,3.2626453638076782,3
EL105_L_1978_03_062_05_1_PF_06,Jeannil,Dumortier,Parti socialiste démocrate;Mouvement démocrate socialiste de France;Centre des démocrates sociaux,Centre,1978,Jeannil Dumortier,Parti socialiste démocrate;Mouvement démocrate socialiste de France;Centre des démocrates sociaux,1479,0.6655754446983337,0.6763949990272522,0.698083758354187,0.7069883346557617,2.747042655944824,0.7814974188804626,0.8008477687835693,0.4137140214443207,0.8759992718696594,2.872058480978012,7
EL105_L_1978_03_062_05_1_PF_07,Solange,Lehembre,Rassemblement pour la République,Droite,1978,Solange Lehembre,Rassemblement pour la République,677,0.718748927116394,0.7002825140953064,0.7157559394836426,0.7077096700668335,2.842496871948242,0.7862947583198547,0.9997704029083252,0.12474515289068222,0.9995883703231812,2.9103986844420433,4
EL105_L_1978_03_062_05_1_PF_08,Simone,Cousin,Action républicaine indépendante et libérale,Droite,1978,Simone Cousin,Action républicaine indépendante et libérale,445,0.7269399762153625,0.665016770362854,0.7123165130615234,0.7344674468040466,2.838740825653076,0.9366626143455505,0.9955618977546692,0.4882833957672119,0.9983833432197571,3.4188912510871887,2
EL105_L_1978_03_062_06_1_PF_01,Jammy-R-J,Pouplin,Fédération des républicains de progrès,Droite,1978,Jammy-R-J Pouplin,Fédération des républicains de progrès,723,0.7209514379501343,0.7226650714874268,0.710700273513794,0.7251428961753845,2.879459857940674,0.9986168742179871,0.9911612272262573,0.9041439294815063,0.9970934391021729,3.8910154700279236,4
EL105_L_1978_03_062_06_1_PF_02,Henri,Collette,Rassemblement pour la République,Droite,1978,Henri Collette,Rassemblement pour la République,775,0.7467471361160278,0.7186903953552246,0.6938499212265015,0.6863384246826172,2.845625877380371,0.9908567070960999,0.9547107815742493,0.9928370714187622,0.9916518926620483,3.9300564527511597,4
EL105_L_1978_03_062_06_1_PF_03,Bernard,Bouillon,Parti radical-socialiste,Gauche,1978,Bernard Bouillon,Parti radical-socialiste,1062,0.7617553472518921,0.7581865787506104,0.707098662853241,0.711538553237915,2.9385790824890137,0.7397515773773193,0.9828726649284363,0.31153157353401184,0.9929472208023071,3.0271030366420746,5
EL105_L_1978_03_062_06_1_PF_04,Dominique,Dupilet,Parti socialiste,Gauche,1978,Dominique Dupilet,Parti socialiste,851,0.7354899644851685,0.7504030466079712,0.7087389826774597,0.7109518051147461,2.9055838584899902,0.9046505093574524,0.9987380504608154,0.08889935165643692,0.9997765421867371,2.992064453661442,4
EL105_L_1978_03_062_06_1_PF_05,Denise,Radenne,Parti communiste français,Extrême gauche,1978,Denise Radenne,Parti communiste français,814,0.7035897970199585,0.6822521686553955,0.7211126089096069,0.7212538123130798,2.8282084465026855,0.7260372638702393,0.9707086086273193,0.6379334926605225,0.9879025220870972,3.3225818872451782,4
EL105_L_1978_03_062_06_1_PF_06,Jean-Jacques,Denis,Parti socialiste unifié;Comité anti-pollution,Gauche,1978,Jean-Jacques Denis,Parti socialiste unifié;Comité anti-pollution,1365,0.7216436266899109,0.6531839370727539,0.7621465921401978,0.719570517539978,2.8565449714660645,0.992437481880188,0.9786973595619202,0.5986642241477966,0.999173641204834,3.5689727067947388,6
EL105_L_1978_03_062_06_1_PF_07,Yves,Tomasso,Lutte ouvrière,Extrême gauche,1978,Yves Tomasso,Lutte ouvrière,1144,0.7014697790145874,0.6572667956352234,0.7131024599075317,0.700332760810852,2.7721714973449707,0.8458787798881531,0.997626543045044,0.4153730571269989,0.9986541271209717,3.2575325071811676,5
EL105_L_1978_03_062_06_1_PF_08,Marie-Thérèse,Veldeman,non mentionné,,1978,Marie-Thérèse Veldeman,non mentionné,433,0.7461821436882019,0.6908422112464905,0.7679775953292847,0.7433469295501709,2.9483487606048584,0.9561914801597595,0.9909228086471558,0.7377254366874695,0.9982826113700867,3.6831223368644714,2
EL105_L_1978_03_062_07_1_PF_01,Richard,Moyon,Lutte ouvrière,Extrême gauche,1978,Richard Moyon,Lutte ouvrière,1143,0.685971200466156,0.6681756377220154,0.7068287134170532,0.6975239515304565,2.7584996223449707,0.8603324294090271,0.997626543045044,0.45665204524993896,0.9986903667449951,3.313301384449005,5
EL105_L_1978_03_062_07_1_PF_02,Jules,Bonte,non mentionné,,1978,Jules Bonte,non mentionné,1307,0.7027827501296997,0.6609234809875488,0.6754215359687805,0.6856849193572998,2.7248127460479736,0.8790948987007141,0.997875988483429,0.8568384647369385,0.9992052912712097,3.7330146431922913,6
EL105_L_1978_03_062_07_1_PF_03,Josette,Lefebure,Parti socialiste unifié;Comité anti-pollution,Gauche,1978,Josette Lefebure,Parti socialiste unifié;Comité anti-pollution,434,0.7075545191764832,0.6812219619750977,0.6683472990989685,0.6754502058029175,2.732573986053467,0.0016908033285290003,0.03358950465917587,0.0009290034067817032,0.02012910693883896,0.056338418333325535,2
EL105_L_1978_03_062_07_1_PF_04,Jean-Jacques,Barthe,Parti communiste français,Extrême gauche,1978,Jean-Jacques Barthe,Parti communiste français,1047,0.7168124914169312,0.6863092184066772,0.6926339268684387,0.7027356624603271,2.7984912395477295,0.7778065800666809,0.9995216131210327,0.601593554019928,0.9998111128807068,3.3787328600883484,5
EL105_L_1978_03_062_07_1_PF_05,Pierre,Lefebure,Parti socialiste,Gauche,1978,Pierre Lefebure,Parti socialiste,317,0.671023428440094,0.6218689680099487,0.6539311408996582,0.6299496293067932,2.576773166656494,0.467818021774292,0.8425394892692566,0.041471973061561584,0.9959848523139954,2.3478143364191055,2
EL105_L_1978_03_062_07_1_PF_06,Gérard,Muys,non mentionné,,1978,Gérard Muys,non mentionné,488,0.7316295504570007,0.6701585054397583,0.7216266989707947,0.7330321669578552,2.8564469814300537,0.02126701921224594,0.01638728566467762,0.007274958770722151,0.135940283536911,0.18086954718455672,2
